"","time","stationid","year_x","survey_x","station_x","speciestsn","commonname","scientificname","lhscode","samplingmethodcode","totalcatchnum","totalcatchwt","gearcode","eventcode","lme","stationnumber","year","masterstation","tow_type","gear_description","eqtime","eq_latitude","eq_longitude","haulback_time","haulback_latitude","haulback_longitude","speed","bottom_depth","avgnethorizontalopening","avgnetverticalopening","mwo","racecode","nodccode","notes","gearin_time","gearin_latitude","gearin_longitude","vessel","vesselname","gear_depth","gearout_latitude","gearout_longitude","gearout_time"
"61","2022-09-06T00:48:00Z","20220308026","2022","0308","026","51641","Northern Sea Nettle","Chrysaora melanaster","U",NA,1,1410,"400601","06","Bering Sea",26,2022,"58-167","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T00:18:00Z",57.98,-167.08,"2022-09-06T00:48:00Z",57.96,-167.13,NA,66,55.5,24.49,"179.44",40504,NA,NA,"2022-09-06T00:09:00Z",57.98,57.98,NA,NA,NA,0,0,NA
"62","2022-09-06T00:48:00Z","20220308026","2022","0308","026","51700","Aurelia sp.","Aurelia sp.","U",NA,0,150,"400601","06","Bering Sea",26,2022,"58-167","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T00:18:00Z",57.98,-167.08,"2022-09-06T00:48:00Z",57.96,-167.13,NA,66,55.5,24.49,"179.44",40511,NA,NA,"2022-09-06T00:09:00Z",57.98,57.98,NA,NA,NA,0,0,NA
"63","2022-09-06T00:48:00Z","20220308026","2022","0308","026","161976","Chum Salmon","Oncorhynchus keta","IM",NA,1,2650,"400601","06","Bering Sea",26,2022,"58-167","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T00:18:00Z",57.98,-167.08,"2022-09-06T00:48:00Z",57.96,-167.13,NA,66,55.5,24.49,"179.44",23235,"8755010202",NA,"2022-09-06T00:09:00Z",57.98,57.98,NA,NA,NA,0,0,NA
"64","2022-09-06T00:48:00Z","20220308026","2022","0308","026","161979","Sockeye Salmon","Oncorhynchus nerka","IM",NA,1,680,"400601","06","Bering Sea",26,2022,"58-167","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T00:18:00Z",57.98,-167.08,"2022-09-06T00:48:00Z",57.96,-167.13,NA,66,55.5,24.49,"179.44",23240,"8755010205",NA,"2022-09-06T00:09:00Z",57.98,57.98,NA,NA,NA,0,0,NA
"65","2022-09-06T00:48:00Z","20220308026","2022","0308","026","161979","Sockeye Salmon","Oncorhynchus nerka","J",NA,29,2938,"400601","06","Bering Sea",26,2022,"58-167","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T00:18:00Z",57.98,-167.08,"2022-09-06T00:48:00Z",57.96,-167.13,NA,66,55.5,24.49,"179.44",23240,"8755010205",NA,"2022-09-06T00:09:00Z",57.98,57.98,NA,NA,NA,0,0,NA
"66","2022-09-06T00:48:00Z","20220308026","2022","0308","026","162035","Capelin","Mallotus villosus","U",NA,4,12,"400601","06","Bering Sea",26,2022,"58-167","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T00:18:00Z",57.98,-167.08,"2022-09-06T00:48:00Z",57.96,-167.13,NA,66,55.5,24.49,"179.44",23041,"8755030201",NA,"2022-09-06T00:09:00Z",57.98,57.98,NA,NA,NA,0,0,NA
"67","2022-09-06T00:48:00Z","20220308026","2022","0308","026","164711","Pacific Cod","Gadus macrocephalus","A0",NA,13,81,"400601","06","Bering Sea",26,2022,"58-167","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T00:18:00Z",57.98,-167.08,"2022-09-06T00:48:00Z",57.96,-167.13,NA,66,55.5,24.49,"179.44",21720,"8791030401",NA,"2022-09-06T00:09:00Z",57.98,57.98,NA,NA,NA,0,0,NA
"68","2022-09-06T00:48:00Z","20220308026","2022","0308","026","167481","Sturgeon Poacher","Podothecus acipenserinus","U",NA,1,53,"400601","06","Bering Sea",26,2022,"58-167","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T00:18:00Z",57.98,-167.08,"2022-09-06T00:48:00Z",57.96,-167.13,NA,66,55.5,24.49,"179.44",20040,"8831081901",NA,"2022-09-06T00:09:00Z",57.98,57.98,NA,NA,NA,0,0,NA
"69","2022-09-06T00:48:00Z","20220308026","2022","0308","026","551209","Pacific Herring","Clupea pallasi","U",NA,1,85,"400601","06","Bering Sea",26,2022,"58-167","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T00:18:00Z",57.98,-167.08,"2022-09-06T00:48:00Z",57.96,-167.13,NA,66,55.5,24.49,"179.44",21110,"8747010201",NA,"2022-09-06T00:09:00Z",57.98,57.98,NA,NA,NA,0,0,NA
"70","2022-09-06T00:48:00Z","20220308026","2022","0308","026","622287","Arctic Lamprey","Lethenteron camtschaticum","U",NA,1,56,"400601","06","Bering Sea",26,2022,"58-167","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T00:18:00Z",57.98,-167.08,"2022-09-06T00:48:00Z",57.96,-167.13,NA,66,55.5,24.49,"179.44",NA,"8603010201",NA,"2022-09-06T00:09:00Z",57.98,57.98,NA,NA,NA,0,0,NA
"71","2022-09-06T00:48:00Z","20220308026","2022","0308","026","934083","Pollock","Gadus chalcogrammus","U",NA,311,6887.09,"400601","06","Bering Sea",26,2022,"58-167","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T00:18:00Z",57.98,-167.08,"2022-09-06T00:48:00Z",57.96,-167.13,NA,66,55.5,24.49,"179.44",21740,"8791030701",NA,"2022-09-06T00:09:00Z",57.98,57.98,NA,NA,NA,0,0,NA
"72","2022-09-06T16:44:00Z","20220308028","2022","0308","028","50513","Staurophora mertensi","Staurophora mertensi","U",NA,0,1674.84,"NETS156","05","Bering Sea",28,2022,"58.5-168","O","NETS Pelagic Trawl","2022-09-06T16:44:00Z",58.48,-168.02,"2022-09-06T16:44:00Z",58.48,-168.02,NA,55,15,8,"110",NA,"40562",NA,"2022-09-06T16:37:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"73","2022-09-06T16:44:00Z","20220308028","2022","0308","028","51641","Northern Sea Nettle","Chrysaora melanaster","U",NA,6,186,"NETS156","05","Bering Sea",28,2022,"58.5-168","O","NETS Pelagic Trawl","2022-09-06T16:44:00Z",58.48,-168.02,"2022-09-06T16:44:00Z",58.48,-168.02,NA,55,15,8,"110",40504,NA,NA,"2022-09-06T16:37:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"74","2022-09-06T16:44:00Z","20220308028","2022","0308","028","51700","Aurelia sp.","Aurelia sp.","U",NA,2,24,"NETS156","05","Bering Sea",28,2022,"58.5-168","O","NETS Pelagic Trawl","2022-09-06T16:44:00Z",58.48,-168.02,"2022-09-06T16:44:00Z",58.48,-168.02,NA,55,15,8,"110",40511,NA,NA,"2022-09-06T16:37:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"75","2022-09-06T16:44:00Z","20220308028","2022","0308","028","162035","Capelin","Mallotus villosus","U",NA,1,8,"NETS156","05","Bering Sea",28,2022,"58.5-168","O","NETS Pelagic Trawl","2022-09-06T16:44:00Z",58.48,-168.02,"2022-09-06T16:44:00Z",58.48,-168.02,NA,55,15,8,"110",23041,"8755030201",NA,"2022-09-06T16:37:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"76","2022-09-06T16:44:00Z","20220308028","2022","0308","028","164711","Pacific Cod","Gadus macrocephalus","A0",NA,10,30,"NETS156","05","Bering Sea",28,2022,"58.5-168","O","NETS Pelagic Trawl","2022-09-06T16:44:00Z",58.48,-168.02,"2022-09-06T16:44:00Z",58.48,-168.02,NA,55,15,8,"110",21720,"8791030401",NA,"2022-09-06T16:37:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"77","2022-09-06T16:44:00Z","20220308028","2022","0308","028","172702","Flatfish, unident.","Pleuronectiformes","L",NA,1,1,"NETS156","05","Bering Sea",28,2022,"58.5-168","O","NETS Pelagic Trawl","2022-09-06T16:44:00Z",58.48,-168.02,"2022-09-06T16:44:00Z",58.48,-168.02,NA,55,15,8,"110",10001,NA,NA,"2022-09-06T16:37:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"78","2022-09-06T16:44:00Z","20220308028","2022","0308","028","172907","Yellowfin Sole","Limanda aspera","U",NA,2,386,"NETS156","05","Bering Sea",28,2022,"58.5-168","O","NETS Pelagic Trawl","2022-09-06T16:44:00Z",58.48,-168.02,"2022-09-06T16:44:00Z",58.48,-168.02,NA,55,15,8,"110",10210,"8857041505",NA,"2022-09-06T16:37:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"79","2022-09-06T16:44:00Z","20220308028","2022","0308","028","934083","Pollock","Gadus chalcogrammus","A1+",NA,1,1025,"NETS156","05","Bering Sea",28,2022,"58.5-168","O","NETS Pelagic Trawl","2022-09-06T16:44:00Z",58.48,-168.02,"2022-09-06T16:44:00Z",58.48,-168.02,NA,55,15,8,"110",21740,"8791030701",NA,"2022-09-06T16:37:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"80","2022-09-06T16:44:00Z","20220308028","2022","0308","028","934083","Pollock","Gadus chalcogrammus","U",NA,41315,39662.42,"NETS156","05","Bering Sea",28,2022,"58.5-168","O","NETS Pelagic Trawl","2022-09-06T16:44:00Z",58.48,-168.02,"2022-09-06T16:44:00Z",58.48,-168.02,NA,55,15,8,"110",21740,"8791030701",NA,"2022-09-06T16:37:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"81","2022-09-06T18:52:00Z","20220308028","2022","0308","028","50513","Staurophora mertensi","Staurophora mertensi","U",NA,0,255,"400601","06","Bering Sea",28,2022,"58.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T18:22:00Z",58.48,-168.03,"2022-09-06T18:52:00Z",58.46,-168.1,NA,54,55.5,24.48,"179.69",NA,"40562",NA,"2022-09-06T18:14:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"82","2022-09-06T18:52:00Z","20220308028","2022","0308","028","51641","Northern Sea Nettle","Chrysaora melanaster","U",NA,2,346,"400601","06","Bering Sea",28,2022,"58.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T18:22:00Z",58.48,-168.03,"2022-09-06T18:52:00Z",58.46,-168.1,NA,54,55.5,24.48,"179.69",40504,NA,NA,"2022-09-06T18:14:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"83","2022-09-06T18:52:00Z","20220308028","2022","0308","028","161979","Sockeye Salmon","Oncorhynchus nerka","J",NA,2,270,"400601","06","Bering Sea",28,2022,"58.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T18:22:00Z",58.48,-168.03,"2022-09-06T18:52:00Z",58.46,-168.1,NA,54,55.5,24.48,"179.69",23240,"8755010205",NA,"2022-09-06T18:14:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"84","2022-09-06T18:52:00Z","20220308028","2022","0308","028","161980","Chinook Salmon","Oncorhynchus tshawytscha","IM",NA,1,2530,"400601","06","Bering Sea",28,2022,"58.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T18:22:00Z",58.48,-168.03,"2022-09-06T18:52:00Z",58.46,-168.1,NA,54,55.5,24.48,"179.69",23220,"8755010206",NA,"2022-09-06T18:14:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"85","2022-09-06T18:52:00Z","20220308028","2022","0308","028","162035","Capelin","Mallotus villosus","U",NA,4,24,"400601","06","Bering Sea",28,2022,"58.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T18:22:00Z",58.48,-168.03,"2022-09-06T18:52:00Z",58.46,-168.1,NA,54,55.5,24.48,"179.69",23041,"8755030201",NA,"2022-09-06T18:14:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"86","2022-09-06T18:52:00Z","20220308028","2022","0308","028","164711","Pacific Cod","Gadus macrocephalus","A0",NA,10,37,"400601","06","Bering Sea",28,2022,"58.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T18:22:00Z",58.48,-168.03,"2022-09-06T18:52:00Z",58.46,-168.1,NA,54,55.5,24.48,"179.69",21720,"8791030401",NA,"2022-09-06T18:14:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"87","2022-09-06T18:52:00Z","20220308028","2022","0308","028","172907","Yellowfin Sole","Limanda aspera","U",NA,1,370,"400601","06","Bering Sea",28,2022,"58.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T18:22:00Z",58.48,-168.03,"2022-09-06T18:52:00Z",58.46,-168.1,NA,54,55.5,24.48,"179.69",10210,"8857041505",NA,"2022-09-06T18:14:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"88","2022-09-06T18:52:00Z","20220308028","2022","0308","028","551209","Pacific Herring","Clupea pallasi","U",NA,1,370,"400601","06","Bering Sea",28,2022,"58.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T18:22:00Z",58.48,-168.03,"2022-09-06T18:52:00Z",58.46,-168.1,NA,54,55.5,24.48,"179.69",21110,"8747010201",NA,"2022-09-06T18:14:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"89","2022-09-06T18:52:00Z","20220308028","2022","0308","028","644362","Veteran Poacher","Podothecus veternus","U",NA,2,132,"400601","06","Bering Sea",28,2022,"58.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T18:22:00Z",58.48,-168.03,"2022-09-06T18:52:00Z",58.46,-168.1,NA,54,55.5,24.48,"179.69",NA,NA,NA,"2022-09-06T18:14:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"90","2022-09-06T18:52:00Z","20220308028","2022","0308","028","934083","Pollock","Gadus chalcogrammus","U",NA,10707,11564,"400601","06","Bering Sea",28,2022,"58.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T18:22:00Z",58.48,-168.03,"2022-09-06T18:52:00Z",58.46,-168.1,NA,54,55.5,24.48,"179.69",21740,"8791030701",NA,"2022-09-06T18:14:00Z",58.49,58.49,NA,NA,NA,0,0,NA
"91","2022-09-06T23:50:00Z","20220308029","2022","0308","029","51641","Northern Sea Nettle","Chrysaora melanaster","U",NA,253,9900,"400601","01","Bering Sea",29,2022,"58-169","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T23:20:00Z",58,-168.97,"2022-09-06T23:50:00Z",57.98,-169,NA,72,55.5,23.58,"194.11",40504,NA,NA,"2022-09-06T23:15:00Z",58.01,58.01,NA,NA,NA,0,0,NA
"92","2022-09-06T23:50:00Z","20220308029","2022","0308","029","161105","Fish, unident.","Teleost","U",NA,1,1,"400601","01","Bering Sea",29,2022,"58-169","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T23:20:00Z",58,-168.97,"2022-09-06T23:50:00Z",57.98,-169,NA,72,55.5,23.58,"194.11",NA,NA,NA,"2022-09-06T23:15:00Z",58.01,58.01,NA,NA,NA,0,0,NA
"93","2022-09-06T23:50:00Z","20220308029","2022","0308","029","161976","Chum Salmon","Oncorhynchus keta","IM",NA,1,1710,"400601","01","Bering Sea",29,2022,"58-169","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T23:20:00Z",58,-168.97,"2022-09-06T23:50:00Z",57.98,-169,NA,72,55.5,23.58,"194.11",23235,"8755010202",NA,"2022-09-06T23:15:00Z",58.01,58.01,NA,NA,NA,0,0,NA
"94","2022-09-06T23:50:00Z","20220308029","2022","0308","029","161980","Chinook Salmon","Oncorhynchus tshawytscha","IM",NA,2,4960,"400601","01","Bering Sea",29,2022,"58-169","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T23:20:00Z",58,-168.97,"2022-09-06T23:50:00Z",57.98,-169,NA,72,55.5,23.58,"194.11",23220,"8755010206",NA,"2022-09-06T23:15:00Z",58.01,58.01,NA,NA,NA,0,0,NA
"95","2022-09-06T23:50:00Z","20220308029","2022","0308","029","164711","Pacific Cod","Gadus macrocephalus","A0",NA,3,3,"400601","01","Bering Sea",29,2022,"58-169","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T23:20:00Z",58,-168.97,"2022-09-06T23:50:00Z",57.98,-169,NA,72,55.5,23.58,"194.11",21720,"8791030401",NA,"2022-09-06T23:15:00Z",58.01,58.01,NA,NA,NA,0,0,NA
"96","2022-09-06T23:50:00Z","20220308029","2022","0308","029","166365","Threespine stickleback","Gasterosteus aculeatus","U",NA,1,4,"400601","01","Bering Sea",29,2022,"58-169","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T23:20:00Z",58,-168.97,"2022-09-06T23:50:00Z",57.98,-169,NA,72,55.5,23.58,"194.11",21752,"8818010101",NA,"2022-09-06T23:15:00Z",58.01,58.01,NA,NA,NA,0,0,NA
"97","2022-09-06T23:50:00Z","20220308029","2022","0308","029","934083","Pollock","Gadus chalcogrammus","U",NA,3126,2996,"400601","01","Bering Sea",29,2022,"58-169","S","Can Trawl 400 headrope, 601 sidewalls","2022-09-06T23:20:00Z",58,-168.97,"2022-09-06T23:50:00Z",57.98,-169,NA,72,55.5,23.58,"194.11",21740,"8791030701",NA,"2022-09-06T23:15:00Z",58.01,58.01,NA,NA,NA,0,0,NA
"98","2022-09-07T04:09:00Z","20220308029","2022","0308","029","51641","Northern Sea Nettle","Chrysaora melanaster","U",NA,178,172362.95,"NETS156","03","Bering Sea",29,2022,"58-169","O","NETS Pelagic Trawl","2022-09-07T04:09:00Z",57.99,-169,"2022-09-07T04:09:00Z",57.99,-169,NA,72,17,8,"240",40504,NA,NA,"2022-09-07T03:57:00Z",58,58,NA,NA,NA,0,0,NA
"99","2022-09-15T17:30:00Z","20220202038","2022","0202","038","161980","Chinook Salmon","Oncorhynchus tshawytscha","J",NA,5,337,"400601","03",NA,38,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T17:00:00Z",64.09,-162.5,"2022-09-15T17:30:00Z",64.09,-162.59,NA,20,49.41,19.07,"330",23220,"8755010206",NA,NA,0,0,NA,NA,NA,0,0,NA
"100","2022-09-15T17:30:00Z","20220202038","2022","0202","038","162041","Rainbow Smelt","Osmerus mordax dentex","U",NA,666.41,4442.7,"400601","03",NA,38,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T17:00:00Z",64.09,-162.5,"2022-09-15T17:30:00Z",64.09,-162.59,NA,20,49.41,19.07,"330",23055,"8755030302",NA,NA,0,0,NA,NA,NA,0,0,NA
"101","2022-09-15T17:30:00Z","20220202038","2022","0202","038","164708","Saffron Cod","Eleginus gracilis","A0",NA,44.42,355.4,"400601","03",NA,38,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T17:00:00Z",64.09,-162.5,"2022-09-15T17:30:00Z",64.09,-162.59,NA,20,49.41,19.07,"330",21735,"8791030301",NA,NA,0,0,NA,NA,NA,0,0,NA
"102","2022-09-15T17:30:00Z","20220202038","2022","0202","038","172893","Starry Flounder","Platichthys stellatus","U",NA,4,1730,"400601","03",NA,38,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T17:00:00Z",64.09,-162.5,"2022-09-15T17:30:00Z",64.09,-162.59,NA,20,49.41,19.07,"330",10220,"8857041401",NA,NA,0,0,NA,NA,NA,0,0,NA
"103","2022-09-15T17:30:00Z","20220202038","2022","0202","038","551209","Pacific Herring","Clupea pallasi","A0",NA,13204.65,39096.1,"400601","03",NA,38,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T17:00:00Z",64.09,-162.5,"2022-09-15T17:30:00Z",64.09,-162.59,NA,20,49.41,19.07,"330",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"104","2022-09-15T17:30:00Z","20220202038","2022","0202","038","551209","Pacific Herring","Clupea pallasi","A1+",NA,93.58,3223,"400601","03",NA,38,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T17:00:00Z",64.09,-162.5,"2022-09-15T17:30:00Z",64.09,-162.59,NA,20,49.41,19.07,"330",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"105","2022-09-15T21:30:00Z","20220202039","2022","0202","039","51671","Cyanea capillata","Cyanea capillata","U",NA,0,1183.71,"400601","03",NA,39,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T21:00:00Z",64.09,-163.49,"2022-09-15T21:30:00Z",64.09,-163.56,NA,24,53.43,19.04,"330",40561,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"106","2022-09-15T21:30:00Z","20220202039","2022","0202","039","51700","Aurelia sp.","Aurelia sp.","U",NA,0,4637.56,"400601","03",NA,39,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T21:00:00Z",64.09,-163.49,"2022-09-15T21:30:00Z",64.09,-163.56,NA,24,53.43,19.04,"330",40511,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"107","2022-09-15T21:30:00Z","20220202039","2022","0202","039","97110","Sevenspine bay shrimp","Crangon septemspinosa","U",NA,178.36,129.7,"400601","03",NA,39,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T21:00:00Z",64.09,-163.49,"2022-09-15T21:30:00Z",64.09,-163.56,NA,24,53.43,19.04,"330",NA,"66548",NA,NA,0,0,NA,NA,NA,0,0,NA
"108","2022-09-15T21:30:00Z","20220202039","2022","0202","039","161975","Pink Salmon","Oncorhynchus gorbuscha","J",NA,3,92,"400601","03",NA,39,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T21:00:00Z",64.09,-163.49,"2022-09-15T21:30:00Z",64.09,-163.56,NA,24,53.43,19.04,"330",23230,"8755010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"109","2022-09-15T21:30:00Z","20220202039","2022","0202","039","161976","Chum Salmon","Oncorhynchus keta","J",NA,27,1298,"400601","03",NA,39,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T21:00:00Z",64.09,-163.49,"2022-09-15T21:30:00Z",64.09,-163.56,NA,24,53.43,19.04,"330",23235,"8755010202","WASHDOWN ",NA,0,0,NA,NA,NA,0,0,NA
"110","2022-09-15T21:30:00Z","20220202039","2022","0202","039","161977","Coho Salmon","Oncorhynchus kisutch","J",NA,32,7250,"400601","03",NA,39,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T21:00:00Z",64.09,-163.49,"2022-09-15T21:30:00Z",64.09,-163.56,NA,24,53.43,19.04,"330",23225,"8755010203","WASHDOWN ",NA,0,0,NA,NA,NA,0,0,NA
"111","2022-09-15T21:30:00Z","20220202039","2022","0202","039","161980","Chinook Salmon","Oncorhynchus tshawytscha","J",NA,58,6310,"400601","03",NA,39,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T21:00:00Z",64.09,-163.49,"2022-09-15T21:30:00Z",64.09,-163.56,NA,24,53.43,19.04,"330",23220,"8755010206",NA,NA,0,0,NA,NA,NA,0,0,NA
"112","2022-09-15T21:30:00Z","20220202039","2022","0202","039","162041","Rainbow Smelt","Osmerus mordax dentex","U",NA,81.07,2335,"400601","03",NA,39,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T21:00:00Z",64.09,-163.49,"2022-09-15T21:30:00Z",64.09,-163.56,NA,24,53.43,19.04,"330",23055,"8755030302",NA,NA,0,0,NA,NA,NA,0,0,NA
"113","2022-09-15T21:30:00Z","20220202039","2022","0202","039","164708","Saffron Cod","Eleginus gracilis","A1+",NA,3,178,"400601","03",NA,39,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T21:00:00Z",64.09,-163.49,"2022-09-15T21:30:00Z",64.09,-163.56,NA,24,53.43,19.04,"330",21735,"8791030301",NA,NA,0,0,NA,NA,NA,0,0,NA
"114","2022-09-15T21:30:00Z","20220202039","2022","0202","039","551209","Pacific Herring","Clupea pallasi","A0",NA,24346.5,50153.8,"400601","03",NA,39,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T21:00:00Z",64.09,-163.49,"2022-09-15T21:30:00Z",64.09,-163.56,NA,24,53.43,19.04,"330",21110,"8747010201","NONSUB FOR GLASS GENETICS ",NA,0,0,NA,NA,NA,0,0,NA
"115","2022-09-15T21:30:00Z","20220202039","2022","0202","039","551209","Pacific Herring","Clupea pallasi","A1+",NA,20,1640,"400601","03",NA,39,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-15T21:00:00Z",64.09,-163.49,"2022-09-15T21:30:00Z",64.09,-163.56,NA,24,53.43,19.04,"330",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"116","2022-09-16T01:27:00Z","20220202040","2022","0202","040","51641","Northern Sea Nettle","Chrysaora melanaster","U",NA,0,25540,"400601","03",NA,40,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-16T00:57:00Z",64.1,-164.5,"2022-09-16T01:27:00Z",64.1,-164.58,NA,21,50.66,17.75,"330",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"117","2022-09-16T01:27:00Z","20220202040","2022","0202","040","51671","Cyanea capillata","Cyanea capillata","U",NA,0,2000,"400601","03",NA,40,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-16T00:57:00Z",64.1,-164.5,"2022-09-16T01:27:00Z",64.1,-164.58,NA,21,50.66,17.75,"330",40561,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"118","2022-09-16T01:27:00Z","20220202040","2022","0202","040","97110","Sevenspine bay shrimp","Crangon septemspinosa","U",NA,96.43,96.4,"400601","03",NA,40,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-16T00:57:00Z",64.1,-164.5,"2022-09-16T01:27:00Z",64.1,-164.58,NA,21,50.66,17.75,"330",NA,"66548",NA,NA,0,0,NA,NA,NA,0,0,NA
"119","2022-09-16T01:27:00Z","20220202040","2022","0202","040","162041","Rainbow Smelt","Osmerus mordax dentex","U",NA,24.1,289.3,"400601","03",NA,40,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-16T00:57:00Z",64.1,-164.5,"2022-09-16T01:27:00Z",64.1,-164.58,NA,21,50.66,17.75,"330",23055,"8755030302",NA,NA,0,0,NA,NA,NA,0,0,NA
"120","2022-09-16T01:27:00Z","20220202040","2022","0202","040","164708","Saffron Cod","Eleginus gracilis","A1+",NA,3,165,"400601","03",NA,40,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-16T00:57:00Z",64.1,-164.5,"2022-09-16T01:27:00Z",64.1,-164.58,NA,21,50.66,17.75,"330",21735,"8791030301",NA,NA,0,0,NA,NA,NA,0,0,NA
"121","2022-09-16T01:27:00Z","20220202040","2022","0202","040","166365","Threespine stickleback","Gasterosteus aculeatus","U",NA,192.87,217,"400601","03",NA,40,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-16T00:57:00Z",64.1,-164.5,"2022-09-16T01:27:00Z",64.1,-164.58,NA,21,50.66,17.75,"330",21752,"8818010101",NA,NA,0,0,NA,NA,NA,0,0,NA
"122","2022-09-16T01:27:00Z","20220202040","2022","0202","040","167220","Crested Sculpin","Blepsias bilobus","U",NA,1,10,"400601","03",NA,40,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-16T00:57:00Z",64.1,-164.5,"2022-09-16T01:27:00Z",64.1,-164.58,NA,21,50.66,17.75,"330",21397,"8831020601",NA,NA,0,0,NA,NA,NA,0,0,NA
"123","2022-09-16T01:27:00Z","20220202040","2022","0202","040","172893","Starry Flounder","Platichthys stellatus","U",NA,5,1890,"400601","03",NA,40,2022,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2022-09-16T00:57:00Z",64.1,-164.5,"2022-09-16T01:27:00Z",64.1,-164.58,NA,21,50.66,17.75,"330",10220,"8857041401",NA,NA,0,0,NA,NA,NA,0,0,NA
